0.5   0.55   -0.131228   0.00173844
0.55   0.55   -0.211766   0.0015683
0.6   0.55   -0.280655   0.00141776
0.65   0.55   -0.335486   0.00123482
0.7   0.55   -0.374809   0.00109215
0.75   0.55   -0.396961   0.000982184
0.8   0.55   -0.40106   0.000907101
0.85   0.55   -0.389764   0.000929369
0.9   0.55   -0.359132   0.00101283
0.95   0.55   -0.31273   0.00119304
1   0.55   -0.248205   0.00145968
1.05   0.55   -0.164714   0.00180589
1.1   0.55   -0.0554229   0.00220266
0.1   0.6   0.315452   0.00263275
0.15   0.6   0.287474   0.00257075
0.2   0.6   0.242299   0.00251209
0.25   0.6   0.185301   0.00238931
0.3   0.6   0.1221   0.00228761
0.35   0.6   0.0532286   0.00214709
0.4   0.6   -0.0219877   0.00199454
0.45   0.6   -0.098744   0.00183027
0.5   0.6   -0.173773   0.00164208
0.55   0.6   -0.245172   0.0014391
0.6   0.6   -0.309931   0.00123008
0.65   0.6   -0.364794   0.00101934
0.7   0.6   -0.406458   0.000813251
0.75   0.6   -0.432691   0.000688553
0.8   0.6   -0.442489   0.000680879
0.85   0.6   -0.433366   0.000816399
0.9   0.6   -0.404133   0.00110606
0.95   0.6   -0.353841   0.00150202
1   0.6   -0.278956   0.00199953
1.05   0.6   -0.185394   0.0024908
1.1   0.6   -0.0602133   0.00314892
0.1   0.65   0.178122   0.00240047
0.15   0.65   0.151739   0.00237463
0.2   0.65   0.119181   0.00230946
0.25   0.65   0.0780333   0.00221497
0.3   0.65   0.0288652   0.00214473
0.35   0.65   -0.0268411   0.00200683
0.4   0.65   -0.0861063   0.00186795
0.45   0.65   -0.146604   0.00170002
0.5   0.65   -0.209907   0.00154089
0.55   0.65   -0.268823   0.00134929
0.6   0.65   -0.32393   0.00116283
0.65   0.65   -0.370782   0.000986928
0.7   0.65   -0.40771   0.000898887
0.75   0.65   -0.431418   0.000892961
0.8   0.65   -0.437095   0.00109186
0.85   0.65   -0.425574   0.00139872
0.9   0.65   -0.394082   0.00183678
0.95   0.65   -0.338225   0.00234037
1   0.65   -0.257889   0.00288763
1.05   0.65   -0.149998   0.0035028
1.1   0.65   -0.0141161   0.00430755
0.1   0.7   0.0633112   0.00220463
0.15   0.7   0.0442982   0.00216836
0.2   0.7   0.0189295   0.00211999
0.25   0.7   -0.0138271   0.00205977
0.3   0.7   -0.0538717   0.00196192
0.35   0.7   -0.0978168   0.00186307
0.4   0.7   -0.141657   0.00172442
0.45   0.7   -0.192261   0.00161008
0.5   0.7   -0.240161   0.00146577
0.55   0.7   -0.286075   0.00134528
0.6   0.7   -0.329192   0.00121343
0.65   0.7   -0.365095   0.00117443
0.7   0.7   -0.392414   0.00125451
0.75   0.7   -0.406167   0.00146039
0.8   0.7   -0.405827   0.00175233
0.85   0.7   -0.387777   0.00216552
0.9   0.7   -0.347805   0.00268488
0.95   0.7   -0.283958   0.00333069
1   0.7   -0.191073   0.00407795
1.05   0.7   -0.072229   0.00480287
1.1   0.7   0.08514   0.00590211
0.1   0.75   -0.0322658   0.00199979
0.15   0.75   -0.0476931   0.00197442
0.2   0.75   -0.0661482   0.00192802
0.25   0.75   -0.0919246   0.0018803
0.3   0.75   -0.121438   0.00182275
0.35   0.75   -0.153993   0.00173125
0.4   0.75   -0.191224   0.00164692
0.45   0.75   -0.226059   0.00156679
0.5   0.75   -0.26169   0.00147137
0.55   0.75   -0.296099   0.00145286
0.6   0.75   -0.327283   0.0014833
0.65   0.75   -0.350185   0.00155277
0.7   0.75   -0.365023   0.00183467
0.75   0.75   -0.366963   0.00218664
0.8   0.75   -0.354884   0.00258278
0.85   0.75   -0.325555   0.00318029
0.9   0.75   -0.274426   0.00377666
0.95   0.75   -0.201065   0.00446852
1   0.75   -0.103478   0.00521841
1.05   0.75   0.0361824   0.00616617
1.1   0.75   0.200865   0.00707313
0.1   0.8   -0.10955   0.00184835
0.15   0.8   -0.1214   0.00182074
0.2   0.8   -0.137188   0.00179128
0.25   0.8   -0.156032   0.00173838
0.3   0.8   -0.178443   0.00169837
0.35   0.8   -0.20178   0.00165841
0.4   0.8   -0.226565   0.00162945
0.45   0.8   -0.251462   0.00163541
0.5   0.8   -0.275697   0.00163172
0.55   0.8   -0.299015   0.00169205
0.6   0.8   -0.315678   0.00190278
0.65   0.8   -0.32709   0.00212964
0.7   0.8   -0.327084   0.00252831
0.75   0.8   -0.316336   0.00302604
0.8   0.8   -0.289248   0.00358187
0.85   0.8   -0.245036   0.00421847
0.9   0.8   -0.185415   0.0049392
0.95   0.8   -0.0991663   0.00565787
1   0.8   0.0221877   0.00680859
1.05   0.8   0.17511   0.00788316
1.1   0.8   0.344138   0.0089475
0.1   0.85   -0.172951   0.001731
0.15   0.85   -0.181154   0.00170083
0.2   0.85   -0.191907   0.00169044
0.25   0.85   -0.204774   0.00170224
0.3   0.85   -0.219182   0.00168751
0.35   0.85   -0.234756   0.00169808
0.4   0.85   -0.251075   0.00175375
0.45   0.85   -0.267899   0.00187138
0.5   0.85   -0.280934   0.00193425
0.55   0.85   -0.290119   0.00220988
0.6   0.85   -0.294653   0.00257065
0.65   0.85   -0.290121   0.0030772
0.7   0.85   -0.276556   0.00349218
0.75   0.85   -0.25218   0.00416651
0.8   0.85   -0.211246   0.00479606
0.85   0.85   -0.159213   0.00544551
0.9   0.85   -0.0766715   0.00645977
0.95   0.85   0.0255831   0.00737045
1   0.85   0.160581   0.00840344
1.05   0.85   0.323122   0.00969271
1.1   0.85   0.521788   0.0109053
0.1   0.9   -0.217331   0.00171294
0.15   0.9   -0.223998   0.00172722
0.2   0.9   -0.228978   0.00176765
0.25   0.9   -0.235968   0.00180381
0.3   0.9   -0.246173   0.00186151
0.35   0.9   -0.25574   0.00189565
0.4   0.9   -0.263956   0.00208649
0.45   0.9   -0.268242   0.00233633
0.5   0.9   -0.271478   0.00272715
0.55   0.9   -0.273177   0.00296084
0.6   0.9   -0.260303   0.00363716
0.65   0.9   -0.244466   0.00397699
0.7   0.9   -0.220995   0.0047101
0.75   0.9   -0.180852   0.00535503
0.8   0.9   -0.119813   0.0063478
0.85   0.9   -0.0504825   0.00707842
0.9   0.9   0.0388854   0.00791796
0.95   0.9   0.165227   0.00919224
1   0.9   0.316464   0.0104769
1.05   0.9   0.498527   0.0119994
1.1   0.9   0.71888   0.0134364
0.1   0.95   -0.246264   0.0018754
0.15   0.95   -0.247176   0.00194676
0.2   0.95   -0.251412   0.00195982
0.25   0.95   -0.253392   0.00213627
0.3   0.95   -0.257014   0.00230807
0.35   0.95   -0.256556   0.00261495
0.4   0.95   -0.258538   0.0028018
0.45   0.95   -0.252469   0.00322976
0.5   0.95   -0.246361   0.00351598
0.55   0.95   -0.23419   0.00399532
0.6   0.95   -0.212595   0.00460947
0.65   0.95   -0.18419   0.00516517
0.7   0.95   -0.146213   0.0060222
0.75   0.95   -0.0879001   0.006862
0.8   0.95   -0.0144706   0.00776702
0.85   0.95   0.0693296   0.0089152
0.9   0.95   0.183379   0.0100364
0.95   0.95   0.304006   0.0111155
1   0.95   0.48826   0.0126377
1.05   0.95   0.696553   0.0143699
1.1   0.95   0.940413   0.0161764
0.1   1   -0.256899   0.00233657
0.15   1   -0.253454   0.0025695
0.2   1   -0.254093   0.00266431
0.25   1   -0.253116   0.00291611
0.3   1   -0.249791   0.00310176
0.35   1   -0.24353   0.00344223
0.4   1   -0.238413   0.00369864
0.45   1   -0.224306   0.00412546
0.5   1   -0.204583   0.00466616
0.55   1   -0.183596   0.00537098
0.6   1   -0.149843   0.00593319
0.65   1   -0.106992   0.00676596
0.7   1   -0.0538144   0.00756743
0.75   1   0.0153077   0.00855911
0.8   1   0.103252   0.00969232
0.85   1   0.20296   0.0107588
0.9   1   0.335141   0.0122367
0.95   1   0.501828   0.0138378
1   1   0.688124   0.0154857
1.05   1   0.916861   0.0174574
1.1   1   1.15969   0.0189139
0.1   1.05   -0.243413   0.0033836
0.15   1.05   -0.239378   0.00350937
0.2   1.05   -0.236559   0.00363652
0.25   1.05   -0.233136   0.00373091
0.3   1.05   -0.221445   0.00429542
0.35   1.05   -0.209831   0.00454116
0.4   1.05   -0.193332   0.00496338
0.45   1.05   -0.172333   0.00556079
0.5   1.05   -0.146896   0.00604886
0.55   1.05   -0.115358   0.00681383
0.6   1.05   -0.0659917   0.00759174
0.65   1.05   -0.0112065   0.00858003
0.7   1.05   0.0603769   0.00942983
0.75   1.05   0.143022   0.0106906
0.8   1.05   0.238733   0.0118593
0.85   1.05   0.366627   0.0132586
0.9   1.05   0.514503   0.0147185
0.95   1.05   0.704338   0.0170537
1   1.05   0.901424   0.0184473
1.05   1.05   1.14274   0.0204041
1.1   1.05   1.44912   0.0229735
0.1   1.1   -0.210259   0.00442316
0.15   1.1   -0.204865   0.00455691
0.2   1.1   -0.195234   0.00489009
0.25   1.1   -0.191625   0.00495156
0.3   1.1   -0.175207   0.00571716
0.35   1.1   -0.155802   0.00605177
0.4   1.1   -0.132201   0.00648913
0.45   1.1   -0.109566   0.00715601
0.5   1.1   -0.0650511   0.00793758
0.55   1.1   -0.0203054   0.00876376
0.6   1.1   0.0326563   0.00978074
0.65   1.1   0.104667   0.0109177
0.7   1.1   0.185888   0.0117916
0.75   1.1   0.286005   0.0132914
0.8   1.1   0.408878   0.0149627
0.85   1.1   0.549266   0.0164382
0.9   1.1   0.717986   0.0182566
0.95   1.1   0.914625   0.0205189
1   1.1   1.13497   0.02206
1.05   1.1   1.38971   0.0238864
1.1   1.1   1.70546   0.026641
0.1   1.15   -0.154819   0.00609572
0.15   1.15   -0.145189   0.00641742
0.2   1.15   -0.136865   0.00664076
0.25   1.15   -0.119444   0.00709259
0.3   1.15   -0.101346   0.00757218
0.35   1.15   -0.0738862   0.00838756
0.4   1.15   -0.0446131   0.00893957
0.45   1.15   -0.0047154   0.0092382
0.5   1.15   0.039229   0.0101121
0.55   1.15   0.0944406   0.0110536
0.6   1.15   0.166188   0.0120811
0.65   1.15   0.240733   0.0129521
0.7   1.15   0.342269   0.0147217
0.75   1.15   0.463741   0.0162222
0.8   1.15   0.590199   0.0174659
0.85   1.15   0.752344   0.020174
0.9   1.15   0.937545   0.0219329
0.95   1.15   1.15705   0.0241721
1   1.15   1.4118   0.0267884
1.05   1.15   1.69247   0.0289082
1.1   1.15   2.02378   0.0320878
0.1   1.2   -0.0713449   0.00857238
0.15   1.2   -0.0675261   0.00853386
0.2   1.2   -0.0487159   0.00885217
0.25   1.2   -0.0271148   0.00888239
0.3   1.2   -0.00183807   0.00971661
0.35   1.2   0.0247393   0.00994701
0.4   1.2   0.0671117   0.0106634
0.45   1.2   0.114439   0.0115924
0.5   1.2   0.172328   0.0133754
0.55   1.2   0.244299   0.0146159
0.6   1.2   0.324042   0.0157056
0.65   1.2   0.407694   0.0163312
0.7   1.2   0.518771   0.0180624
0.75   1.2   0.655813   0.0197745
0.8   1.2   0.796931   0.0209265
0.85   1.2   0.98026   0.0237902
0.9   1.2   1.18019   0.0252754
0.95   1.2   1.41587   0.0280493
1   1.2   1.71194   0.0307617
1.05   1.2   1.99821   0.0330511
1.1   1.2   2.35725   0.0368021
0.1   1.25   0.0358872   0.0101572
0.15   1.25   0.0456652   0.0102937
0.2   1.25   0.0656078   0.0107365
0.25   1.25   0.0929831   0.0113467
0.3   1.25   0.121875   0.0117686
0.35   1.25   0.167044   0.0138091
0.4   1.25   0.210626   0.0130166
0.45   1.25   0.262862   0.0145391
0.5   1.25   0.338609   0.0161925
0.55   1.25   0.407613   0.0173497
0.6   1.25   0.484078   0.0177481
0.65   1.25   0.603543   0.0193484
0.7   1.25   0.727953   0.0213714
0.75   1.25   0.868301   0.0226405
0.8   1.25   1.03968   0.0248114
0.85   1.25   1.22883   0.0271071
0.9   1.25   1.45641   0.0296511
0.95   1.25   1.73372   0.0330872
1   1.25   2.01171   0.0357635
1.05   1.25   2.3321   0.0384818
1.1   1.25   2.72852   0.0421327
0.1   1.3   0.180361   0.0133952
0.15   1.3   0.206984   0.0143267
0.2   1.3   0.2215   0.0139123
0.25   1.3   0.242584   0.0137123
0.3   1.3   0.280257   0.0151191
0.35   1.3   0.335604   0.0168036
0.4   1.3   0.386127   0.0162139
0.45   1.3   0.44183   0.0174025
0.5   1.3   0.513508   0.0183774
0.55   1.3   0.602454   0.0197063
0.6   1.3   0.701063   0.0203884
0.65   1.3   0.826252   0.0229877
0.7   1.3   0.955116   0.0244224
0.75   1.3   1.13666   0.0266026
0.8   1.3   1.31711   0.0300678
0.85   1.3   1.51631   0.0312739
0.9   1.3   1.76806   0.0343123
0.95   1.3   2.05089   0.0387039
1   1.3   2.37566   0.0409444
1.05   1.3   2.69949   0.0436665
1.1   1.3   3.11639   0.0479398
0.1   1.35   0.35539   0.0169482
0.15   1.35   0.369446   0.0161848
0.2   1.35   0.393131   0.0171044
0.25   1.35   0.424696   0.0171812
0.3   1.35   0.4635   0.0179468
0.35   1.35   0.513453   0.0191372
0.4   1.35   0.579848   0.0195658
0.45   1.35   0.650016   0.0215372
0.5   1.35   0.736352   0.0217155
0.55   1.35   0.838335   0.0232218
0.6   1.35   0.944564   0.0249091
0.65   1.35   1.0824   0.0267317
0.7   1.35   1.25284   0.0292121
0.75   1.35   1.41598   0.0313229
0.8   1.35   1.62328   0.0341631
0.85   1.35   1.84269   0.0364693
0.9   1.35   2.1064   0.0405399
0.95   1.35   2.40906   0.043342
1   1.35   2.73638   0.0464672
1.05   1.35   3.1266   0.0500982
1.1   1.35   3.58333   0.055561
0.1   1.4   0.552194   0.0196942
0.15   1.4   0.568742   0.0196341
0.2   1.4   0.594374   0.0201602
0.25   1.4   0.653834   0.0212345
0.3   1.4   0.695361   0.0222436
0.35   1.4   0.738529   0.0215951
0.4   1.4   0.814661   0.0237394
0.45   1.4   0.893079   0.0243658
0.5   1.4   0.989293   0.0256899
0.55   1.4   1.09142   0.0273982
0.6   1.4   1.24365   0.0313913
0.65   1.4   1.3741   0.0313357
0.7   1.4   1.54911   0.034551
0.75   1.4   1.74573   0.0367957
0.8   1.4   1.94955   0.0384503
0.85   1.4   2.20161   0.0430159
0.9   1.4   2.49306   0.0457315
0.95   1.4   2.80858   0.0494185
1   1.4   3.18195   0.0542325
1.05   1.4   3.59576   0.0576616
1.1   1.4   4.02992   0.0629643
0.8   0.6   -0.442489   0.000680879
0.8   0.6   -0.442489   0.000680879
0.8   0.6   -0.442268   0.000667914
0.8   0.6   -0.442268   0.000667914
0.8   0.6   -0.442268   0.000667914
